_7oWZq_s_Sk,915,0.548,0.4,0.811,0.981,12,17
_7oWZq_s_Sk,920,0.017,0.234,0.316,0.852,11,19
_7oWZq_s_Sk,920,0.017,0.234,0.316,0.852,74,19
_7oWZq_s_Sk,920,0.215,0.166,0.406,0.814,11,20
_7oWZq_s_Sk,920,0.215,0.166,0.406,0.814,79,20
_7oWZq_s_Sk,921,0.083,0.298,0.503,0.996,6,21
_7oWZq_s_Sk,921,0.083,0.298,0.503,0.996,79,21
_7oWZq_s_Sk,921,0.425,0.148,0.931,0.977,12,22
_7oWZq_s_Sk,921,0.425,0.148,0.931,0.977,69,22
_7oWZq_s_Sk,922,0.37,0.62,0.531,0.984,12,23
_7oWZq_s_Sk,922,0.37,0.62,0.531,0.984,17,23
_7oWZq_s_Sk,922,0.37,0.62,0.531,0.984,79,23
_7oWZq_s_Sk,922,0.698,0.68,0.905,0.986,12,24
_7oWZq_s_Sk,922,0.698,0.68,0.905,0.986,79,24
_7oWZq_s_Sk,923,0.03,0.529,0.365,0.986,12,27
_7oWZq_s_Sk,923,0.03,0.529,0.365,0.986,17,27
_7oWZq_s_Sk,923,0.03,0.529,0.365,0.986,69,27
_7oWZq_s_Sk,923,0.34,0.675,0.591,0.998,12,23
_7oWZq_s_Sk,923,0.34,0.675,0.591,0.998,17,23
_7oWZq_s_Sk,923,0.34,0.675,0.591,0.998,74,23
_7oWZq_s_Sk,923,0.684,0.666,0.917,0.998,12,24
_7oWZq_s_Sk,923,0.684,0.666,0.917,0.998,79,24
_7oWZq_s_Sk,927,0.421,0.545,0.517,0.836,12,28
_7oWZq_s_Sk,927,0.421,0.545,0.517,0.836,79,28
_7oWZq_s_Sk,928,0.418,0.548,0.522,0.803,12,28
_7oWZq_s_Sk,928,0.418,0.548,0.522,0.803,79,28
_7oWZq_s_Sk,930,0.687,0.413,0.904,0.749,12,29
_7oWZq_s_Sk,930,0.687,0.413,0.904,0.749,80,29
_7oWZq_s_Sk,931,0.704,0.392,0.857,0.755,12,29
_7oWZq_s_Sk,932,0.718,0.374,0.94,0.787,12,29
_7oWZq_s_Sk,932,0.718,0.374,0.94,0.787,74,29
_7oWZq_s_Sk,932,0.718,0.374,0.94,0.787,80,29
_7oWZq_s_Sk,933,0.149,0.09,0.21,0.22,12,30
_7oWZq_s_Sk,933,0.149,0.09,0.21,0.22,80,30
_7oWZq_s_Sk,933,0.771,0.352,0.985,0.795,12,29
_7oWZq_s_Sk,933,0.771,0.352,0.985,0.795,80,29
_7oWZq_s_Sk,934,0.796,0.333,0.995,0.837,12,29
_7oWZq_s_Sk,935,0.822,0.292,0.995,0.699,12,29
_7oWZq_s_Sk,936,0.861,0.269,0.993,0.646,12,29
_7oWZq_s_Sk,936,0.861,0.269,0.993,0.646,74,29
_7oWZq_s_Sk,937,0.879,0.236,1,0.829,12,29
_7oWZq_s_Sk,952,0.304,0.121,0.873,0.931,12,32
_7oWZq_s_Sk,952,0.304,0.121,0.873,0.931,48,32
_7oWZq_s_Sk,952,0.304,0.121,0.873,0.931,79,32
_7oWZq_s_Sk,953,0.461,0.058,0.845,0.791,12,32
_7oWZq_s_Sk,953,0.461,0.058,0.845,0.791,48,32
_7oWZq_s_Sk,953,0.461,0.058,0.845,0.791,79,32
_7oWZq_s_Sk,954,0.172,0.062,0.787,0.945,12,32
_7oWZq_s_Sk,954,0.172,0.062,0.787,0.945,79,32
_7oWZq_s_Sk,955,0.319,0.122,0.606,0.952,12,32
_7oWZq_s_Sk,955,0.319,0.122,0.606,0.952,79,32
_7oWZq_s_Sk,957,0.095,0.081,0.685,0.987,12,33
_7oWZq_s_Sk,958,0.141,0.102,0.706,0.972,12,33
_7oWZq_s_Sk,958,0.141,0.102,0.706,0.972,48,33
_7oWZq_s_Sk,958,0.141,0.102,0.706,0.972,61,33
_7oWZq_s_Sk,959,0.281,0.107,0.79,0.971,12,33
_7oWZq_s_Sk,960,0.369,0.132,0.833,0.978,12,33
_7oWZq_s_Sk,961,0.305,0.157,0.821,0.992,12,33
_7oWZq_s_Sk,961,0.305,0.157,0.821,0.992,79,33
_7oWZq_s_Sk,962,0.276,0.122,0.775,0.986,12,33
_7oWZq_s_Sk,962,0.276,0.122,0.775,0.986,79,33
_7oWZq_s_Sk,963,0.232,0.151,0.813,0.98,12,33
_7oWZq_s_Sk,963,0.232,0.151,0.813,0.98,79,33
_7oWZq_s_Sk,964,0.132,0.198,0.813,0.988,12,33
_7oWZq_s_Sk,964,0.132,0.198,0.813,0.988,79,33
_7oWZq_s_Sk,965,0.229,0.191,0.844,1,12,33
_7oWZq_s_Sk,965,0.229,0.191,0.844,1,79,33
_7oWZq_s_Sk,966,0.232,0.219,0.789,0.987,12,33
_7oWZq_s_Sk,966,0.232,0.219,0.789,0.987,79,33
_7oWZq_s_Sk,967,0.152,0.202,0.817,0.991,12,33
_7oWZq_s_Sk,967,0.152,0.202,0.817,0.991,79,33
_7oWZq_s_Sk,968,0.23,0.192,0.82,1,12,33
_7oWZq_s_Sk,969,0.193,0.194,0.846,0.99,12,33
_7oWZq_s_Sk,970,0.209,0.172,0.892,0.998,12,33
_7oWZq_s_Sk,971,0.145,0.151,0.941,0.992,12,33
_7oWZq_s_Sk,972,0.173,0.14,0.939,0.987,12,33
_7oWZq_s_Sk,973,0.169,0.167,0.934,0.991,12,33
_7oWZq_s_Sk,974,0.14,0.135,0.925,0.999,12,33
_7oWZq_s_Sk,975,0.142,0.094,0.996,0.996,12,34
_7oWZq_s_Sk,976,0.119,0.091,0.979,0.98,11,35
_7oWZq_s_Sk,976,0.119,0.091,0.979,0.98,80,35
_7oWZq_s_Sk,985,0.757,0.109,0.997,0.996,12,36
_7oWZq_s_Sk,985,0.757,0.109,0.997,0.996,41,36
_7oWZq_s_Sk,986,0,0.163,0.718,0.999,12,37
_7oWZq_s_Sk,986,0,0.163,0.718,0.999,17,37
_7oWZq_s_Sk,986,0,0.163,0.718,0.999,80,37
_7oWZq_s_Sk,987,0.009,0.147,0.318,0.939,12,38
_7oWZq_s_Sk,987,0.009,0.147,0.318,0.939,17,38
_7oWZq_s_Sk,988,0.003,0.146,0.576,0.996,12,38
_7oWZq_s_Sk,988,0.003,0.146,0.576,0.996,17,38
_7oWZq_s_Sk,989,0.035,0.109,0.487,0.991,12,38
_7oWZq_s_Sk,989,0.035,0.109,0.487,0.991,17,38
_7oWZq_s_Sk,989,0.035,0.109,0.487,0.991,37,38
_7oWZq_s_Sk,990,0.035,0.154,0.483,0.996,12,38
_7oWZq_s_Sk,990,0.035,0.154,0.483,0.996,17,38
_7oWZq_s_Sk,991,0.088,0.148,0.347,0.879,12,38
_7oWZq_s_Sk,991,0.088,0.148,0.347,0.879,17,38
_7oWZq_s_Sk,991,0.088,0.148,0.347,0.879,37,38
_7oWZq_s_Sk,992,0.05,0.066,0.493,1,12,38
_7oWZq_s_Sk,992,0.05,0.066,0.493,1,17,38
_7oWZq_s_Sk,992,0.05,0.066,0.493,1,80,38
_7oWZq_s_Sk,993,0.01,0.141,0.693,0.998,12,38
_7oWZq_s_Sk,993,0.01,0.141,0.693,0.998,17,38
_7oWZq_s_Sk,994,0.372,0.212,0.682,0.721,11,41
_7oWZq_s_Sk,994,0.372,0.212,0.682,0.721,79,41
_7oWZq_s_Sk,994,0.661,0.279,0.942,0.981,11,39
_7oWZq_s_Sk,994,0.661,0.279,0.942,0.981,74,39
_7oWZq_s_Sk,995,0.661,0.266,0.989,0.981,11,42
_7oWZq_s_Sk,995,0.661,0.266,0.989,0.981,74,42
_7oWZq_s_Sk,995,0.661,0.266,0.989,0.981,80,42
_7oWZq_s_Sk,996,0.013,0.083,0.549,1,11,44
_7oWZq_s_Sk,996,0.013,0.083,0.549,1,74,44
_7oWZq_s_Sk,996,0.371,0.191,0.676,0.702,11,43
_7oWZq_s_Sk,996,0.371,0.191,0.676,0.702,74,43
_7oWZq_s_Sk,996,0.371,0.191,0.676,0.702,80,43
_7oWZq_s_Sk,997,0.032,0.086,0.695,1,11,44
_7oWZq_s_Sk,997,0.032,0.086,0.695,1,74,44
_7oWZq_s_Sk,997,0.389,0.196,0.681,0.994,11,45
_7oWZq_s_Sk,997,0.389,0.196,0.681,0.994,74,45
_7oWZq_s_Sk,997,0.666,0.279,0.98,0.987,11,47
_7oWZq_s_Sk,997,0.666,0.279,0.98,0.987,79,47
_7oWZq_s_Sk,997,0.849,0.272,0.993,0.67,11,46
_7oWZq_s_Sk,998,0.002,0.257,0.22,0.975,11,50
_7oWZq_s_Sk,998,0.096,0.115,0.635,0.973,11,48
_7oWZq_s_Sk,998,0.096,0.115,0.635,0.973,17,48
_7oWZq_s_Sk,998,0.096,0.115,0.635,0.973,80,48
_7oWZq_s_Sk,998,0.562,0.175,0.738,0.644,11,49
_7oWZq_s_Sk,999,0.005,0.245,0.207,0.963,11,50
_7oWZq_s_Sk,999,0.102,0.148,0.696,0.974,11,48
_7oWZq_s_Sk,999,0.102,0.148,0.696,0.974,17,48
_7oWZq_s_Sk,999,0.102,0.148,0.696,0.974,80,48
_7oWZq_s_Sk,999,0.557,0.211,0.759,0.962,11,49
_7oWZq_s_Sk,1000,0.003,0.257,0.219,0.972,11,50
_7oWZq_s_Sk,1001,0,0.266,0.235,0.976,11,50
_7oWZq_s_Sk,1001,0.594,0.221,0.74,0.611,11,52
_7oWZq_s_Sk,1002,0.625,0.283,0.884,0.985,11,53
_7oWZq_s_Sk,1002,0.625,0.283,0.884,0.985,79,53
_7oWZq_s_Sk,1002,0.782,0.285,0.997,0.979,11,54
_7oWZq_s_Sk,1003,0.034,0.067,0.6,1,11,55
_7oWZq_s_Sk,1003,0.034,0.067,0.6,1,79,55
_7oWZq_s_Sk,1003,0.598,0.286,0.868,0.94,11,53
_7oWZq_s_Sk,1003,0.598,0.286,0.868,0.94,79,53
_7oWZq_s_Sk,1003,0.786,0.279,0.992,0.97,12,54
_7oWZq_s_Sk,1004,0,0.261,0.111,0.643,11,57
_7oWZq_s_Sk,1004,0.018,0.069,0.495,0.984,11,55
_7oWZq_s_Sk,1004,0.018,0.069,0.495,0.984,77,55
_7oWZq_s_Sk,1004,0.018,0.069,0.495,0.984,79,55
_7oWZq_s_Sk,1004,0.418,0.187,0.76,0.996,11,56
_7oWZq_s_Sk,1004,0.418,0.187,0.76,0.996,74,56
_7oWZq_s_Sk,1004,0.594,0.309,0.876,1,11,53
_7oWZq_s_Sk,1004,0.594,0.309,0.876,1,74,53
_7oWZq_s_Sk,1004,0.594,0.309,0.876,1,79,53
_7oWZq_s_Sk,1004,0.788,0.284,0.994,0.981,11,54
_7oWZq_s_Sk,1005,0.039,0.076,0.382,0.993,11,55
_7oWZq_s_Sk,1005,0.039,0.076,0.382,0.993,79,55
_7oWZq_s_Sk,1006,0.032,0.133,0.756,0.969,11,60
_7oWZq_s_Sk,1006,0.032,0.133,0.756,0.969,79,60
_7oWZq_s_Sk,1006,0.385,0.198,0.751,0.994,11,58
_7oWZq_s_Sk,1006,0.385,0.198,0.751,0.994,74,58
_7oWZq_s_Sk,1006,0.676,0.271,0.95,1,11,59
_7oWZq_s_Sk,1006,0.676,0.271,0.95,1,74,59
_7oWZq_s_Sk,1008,0.019,0.093,0.936,0.996,12,61
_7oWZq_s_Sk,1008,0.019,0.093,0.936,0.996,17,61
_7oWZq_s_Sk,1008,0.019,0.093,0.936,0.996,41,61
_7oWZq_s_Sk,1010,0.026,0.088,0.69,1,12,62
_7oWZq_s_Sk,1010,0.026,0.088,0.69,1,17,62
_7oWZq_s_Sk,1010,0.026,0.088,0.69,1,79,62
_7oWZq_s_Sk,1012,0.034,0.081,0.679,1,12,63
_7oWZq_s_Sk,1012,0.034,0.081,0.679,1,17,63
_7oWZq_s_Sk,1013,0.005,0.115,0.524,0.977,11,67
_7oWZq_s_Sk,1013,0.005,0.115,0.524,0.977,79,67
_7oWZq_s_Sk,1013,0.282,0.17,0.802,0.98,11,65
_7oWZq_s_Sk,1013,0.282,0.17,0.802,0.98,74,65
_7oWZq_s_Sk,1013,0.282,0.17,0.802,0.98,80,65
_7oWZq_s_Sk,1013,0.629,0.258,0.859,0.991,11,64
_7oWZq_s_Sk,1013,0.629,0.258,0.859,0.991,74,64
_7oWZq_s_Sk,1013,0.777,0.276,1,0.996,11,66
_7oWZq_s_Sk,1014,0.001,0.106,0.407,0.996,11,67
_7oWZq_s_Sk,1014,0.001,0.106,0.407,0.996,79,67
_7oWZq_s_Sk,1015,0.029,0.136,0.693,0.982,11,69
_7oWZq_s_Sk,1015,0.029,0.136,0.693,0.982,79,69
_7oWZq_s_Sk,1015,0.666,0.278,0.999,1,11,68
_7oWZq_s_Sk,1015,0.666,0.278,0.999,1,74,68
_7oWZq_s_Sk,1016,0.014,0.091,0.512,0.996,11,70
_7oWZq_s_Sk,1016,0.014,0.091,0.512,0.996,17,70
_7oWZq_s_Sk,1016,0.014,0.091,0.512,0.996,79,70
_7oWZq_s_Sk,1016,0.787,0.279,0.997,0.989,11,71
_7oWZq_s_Sk,1016,0.787,0.279,0.997,0.989,74,71
_7oWZq_s_Sk,1017,0.012,0.12,0.509,0.99,11,70
_7oWZq_s_Sk,1017,0.012,0.12,0.509,0.99,79,70
_7oWZq_s_Sk,1017,0.317,0.207,0.824,1,11,72
_7oWZq_s_Sk,1017,0.317,0.207,0.824,1,74,72
_7oWZq_s_Sk,1017,0.317,0.207,0.824,1,80,72
_7oWZq_s_Sk,1018,0.001,0.098,0.429,0.998,11,70
_7oWZq_s_Sk,1018,0.001,0.098,0.429,0.998,79,70
_7oWZq_s_Sk,1018,0.265,0.201,0.867,0.982,11,72
_7oWZq_s_Sk,1018,0.265,0.201,0.867,0.982,74,72
_7oWZq_s_Sk,1018,0.265,0.201,0.867,0.982,80,72
_7oWZq_s_Sk,1018,0.77,0.291,0.995,0.976,11,73
_7oWZq_s_Sk,1018,0.77,0.291,0.995,0.976,74,73
_7oWZq_s_Sk,1021,0.006,0.204,0.785,0.994,11,74
_7oWZq_s_Sk,1021,0.006,0.204,0.785,0.994,41,74
_7oWZq_s_Sk,1022,0.015,0.228,0.309,0.979,11,75
_7oWZq_s_Sk,1022,0.015,0.228,0.309,0.979,41,75
_7oWZq_s_Sk,1023,0.008,0.235,0.32,0.987,12,75
_7oWZq_s_Sk,1023,0.008,0.235,0.32,0.987,41,75
_7oWZq_s_Sk,1024,0.037,0.05,0.543,1,41,77
_7oWZq_s_Sk,1024,0.419,0.368,0.774,0.976,11,76
_7oWZq_s_Sk,1024,0.419,0.368,0.774,0.976,41,76
_7oWZq_s_Sk,1025,0.263,0.249,0.485,0.97,12,78
_7oWZq_s_Sk,1025,0.263,0.249,0.485,0.97,41,78
_7oWZq_s_Sk,1026,0.04,0.062,0.589,0.988,11,79
_7oWZq_s_Sk,1031,0.01,0.245,0.337,0.962,12,82
_7oWZq_s_Sk,1031,0.01,0.245,0.337,0.962,41,82
_7oWZq_s_Sk,1032,0.011,0.219,0.304,0.996,12,82
_7oWZq_s_Sk,1032,0.011,0.219,0.304,0.996,41,82
_7oWZq_s_Sk,1032,0.203,0.194,0.997,0.991,12,83
_7oWZq_s_Sk,1032,0.203,0.194,0.997,0.991,41,83
_7oWZq_s_Sk,1033,0.004,0.219,0.85,0.996,41,82
_7oWZq_s_Sk,1033,0.09,0.173,0.89,1,11,83
_7oWZq_s_Sk,1033,0.09,0.173,0.89,1,41,83
_7oWZq_s_Sk,1034,0,0.214,0.39,0.989,12,82
_7oWZq_s_Sk,1034,0,0.214,0.39,0.989,41,82
_7oWZq_s_Sk,1035,0,0.193,0.878,0.996,12,82
_7oWZq_s_Sk,1035,0,0.193,0.878,0.996,41,82
_7oWZq_s_Sk,1036,0,0.1,0.904,0.996,41,82
_7oWZq_s_Sk,1036,0.185,0.069,0.997,0.728,12,84
_7oWZq_s_Sk,1036,0.185,0.069,0.997,0.728,41,84
_7oWZq_s_Sk,1037,0.031,0.186,0.463,0.988,12,85
_7oWZq_s_Sk,1037,0.031,0.186,0.463,0.988,17,85
_7oWZq_s_Sk,1037,0.031,0.186,0.463,0.988,77,85
_7oWZq_s_Sk,1038,0.037,0.143,0.545,0.979,12,85
_7oWZq_s_Sk,1038,0.037,0.143,0.545,0.979,17,85
_7oWZq_s_Sk,1040,0.067,0.131,0.721,0.949,12,86
_7oWZq_s_Sk,1040,0.067,0.131,0.721,0.949,17,86
_7oWZq_s_Sk,1040,0.067,0.131,0.721,0.949,77,86
_7oWZq_s_Sk,1040,0.067,0.131,0.721,0.949,80,86
_7oWZq_s_Sk,1041,0.032,0.107,0.77,1,11,89
_7oWZq_s_Sk,1041,0.032,0.107,0.77,1,79,89
_7oWZq_s_Sk,1041,0.032,0.107,0.77,1,80,89
_7oWZq_s_Sk,1041,0.619,0.269,0.88,0.986,11,87
_7oWZq_s_Sk,1041,0.619,0.269,0.88,0.986,74,87
_7oWZq_s_Sk,1041,0.788,0.265,1,0.985,11,88
_7oWZq_s_Sk,1041,0.788,0.265,1,0.985,80,88
_7oWZq_s_Sk,1042,0.004,0.097,0.566,1,11,91
_7oWZq_s_Sk,1042,0.004,0.097,0.566,1,79,91
_7oWZq_s_Sk,1042,0.368,0.185,0.711,0.991,11,90
_7oWZq_s_Sk,1042,0.368,0.185,0.711,0.991,74,90
_7oWZq_s_Sk,1042,0.789,0.281,0.997,0.961,11,88
_7oWZq_s_Sk,1042,0.789,0.281,0.997,0.961,74,88
_7oWZq_s_Sk,1043,0,0.078,0.522,0.996,11,91
_7oWZq_s_Sk,1043,0,0.078,0.522,0.996,79,91
_7oWZq_s_Sk,1043,0.637,0.291,0.943,0.976,11,92
_7oWZq_s_Sk,1043,0.76,0.286,0.997,0.979,11,88
_7oWZq_s_Sk,1044,0,0.257,0.131,0.644,11,94
_7oWZq_s_Sk,1044,0,0.257,0.131,0.644,74,94
_7oWZq_s_Sk,1044,0,0.257,0.131,0.644,80,94
_7oWZq_s_Sk,1044,0.385,0.178,0.736,0.994,11,93
_7oWZq_s_Sk,1044,0.385,0.178,0.736,0.994,74,93
_7oWZq_s_Sk,1044,0.385,0.178,0.736,0.994,80,93
_7oWZq_s_Sk,1044,0.651,0.301,0.962,0.955,11,92
_7oWZq_s_Sk,1044,0.651,0.301,0.962,0.955,74,92
_7oWZq_s_Sk,1044,0.651,0.301,0.962,0.955,80,92
_7oWZq_s_Sk,1045,0.004,0.094,0.529,0.994,11,97
_7oWZq_s_Sk,1045,0.004,0.094,0.529,0.994,79,97
_7oWZq_s_Sk,1046,0.698,0.271,0.996,0.98,11,98
_7oWZq_s_Sk,1046,0.698,0.271,0.996,0.98,74,98
_7oWZq_s_Sk,1046,0.698,0.271,0.996,0.98,80,98
_7oWZq_s_Sk,1047,0.014,0.119,0.552,0.993,11,100
_7oWZq_s_Sk,1047,0.014,0.119,0.552,0.993,79,100
_7oWZq_s_Sk,1047,0.392,0.18,0.738,0.996,11,99
_7oWZq_s_Sk,1047,0.392,0.18,0.738,0.996,74,99
_7oWZq_s_Sk,1047,0.392,0.18,0.738,0.996,80,99
_7oWZq_s_Sk,1048,0.106,0.09,0.637,1,12,101
_7oWZq_s_Sk,1048,0.106,0.09,0.637,1,17,101
_7oWZq_s_Sk,1049,0.117,0.084,0.676,0.997,12,101
_7oWZq_s_Sk,1049,0.117,0.084,0.676,0.997,17,101
_7oWZq_s_Sk,1050,0.083,0.067,0.546,0.99,12,101
_7oWZq_s_Sk,1050,0.083,0.067,0.546,0.99,17,101
_7oWZq_s_Sk,1050,0.083,0.067,0.546,0.99,79,101
_7oWZq_s_Sk,1051,0.062,0.048,0.578,1,12,101
_7oWZq_s_Sk,1051,0.062,0.048,0.578,1,17,101
_7oWZq_s_Sk,1052,0.076,0.101,0.631,1,12,101
_7oWZq_s_Sk,1052,0.076,0.101,0.631,1,17,101
_7oWZq_s_Sk,1052,0.076,0.101,0.631,1,79,101
_7oWZq_s_Sk,1053,0.055,0.061,0.52,1,12,101
_7oWZq_s_Sk,1053,0.055,0.061,0.52,1,17,101
_7oWZq_s_Sk,1053,0.055,0.061,0.52,1,79,101
_7oWZq_s_Sk,1054,0.066,0.092,0.7,1,12,101
_7oWZq_s_Sk,1054,0.066,0.092,0.7,1,17,101
_7oWZq_s_Sk,1055,0.046,0.067,0.739,0.996,12,101
_7oWZq_s_Sk,1055,0.046,0.067,0.739,0.996,17,101
_7oWZq_s_Sk,1055,0.046,0.067,0.739,0.996,77,101
_7oWZq_s_Sk,1056,0.068,0.089,0.795,0.991,12,101
_7oWZq_s_Sk,1056,0.068,0.089,0.795,0.991,17,101
_7oWZq_s_Sk,1056,0.068,0.089,0.795,0.991,79,101
_7oWZq_s_Sk,1057,0,0.05,0.573,1,12,101
_7oWZq_s_Sk,1057,0,0.05,0.573,1,37,101
_7oWZq_s_Sk,1057,0,0.05,0.573,1,79,101
_7oWZq_s_Sk,1058,0,0.049,0.612,1,12,101
_7oWZq_s_Sk,1058,0,0.049,0.612,1,79,101
_7oWZq_s_Sk,1059,0.005,0.084,0.608,1,12,101
_7oWZq_s_Sk,1059,0.005,0.084,0.608,1,41,101
_7oWZq_s_Sk,1059,0.005,0.084,0.608,1,77,101
_7oWZq_s_Sk,1060,0.08,0.122,0.792,0.978,12,101
_7oWZq_s_Sk,1060,0.08,0.122,0.792,0.978,17,101
_7oWZq_s_Sk,1061,0.722,0.483,0.858,0.931,11,102
_7oWZq_s_Sk,1061,0.722,0.483,0.858,0.931,41,102
_7oWZq_s_Sk,1063,0.071,0.144,0.776,0.984,11,103
_7oWZq_s_Sk,1063,0.071,0.144,0.776,0.984,37,103
_7oWZq_s_Sk,1063,0.071,0.144,0.776,0.984,74,103
_7oWZq_s_Sk,1063,0.401,0.181,0.761,0.983,11,104
_7oWZq_s_Sk,1063,0.401,0.181,0.761,0.983,80,104
_7oWZq_s_Sk,1063,0.764,0.269,1,1,11,105
_7oWZq_s_Sk,1064,0.389,0.183,0.749,0.993,11,104
_7oWZq_s_Sk,1064,0.389,0.183,0.749,0.993,80,104
_7oWZq_s_Sk,1065,0.386,0.187,0.774,0.994,11,104
_7oWZq_s_Sk,1065,0.782,0.273,0.996,0.996,12,106
_7oWZq_s_Sk,1066,0.089,0.168,0.797,0.993,11,107
_7oWZq_s_Sk,1066,0.089,0.168,0.797,0.993,80,107
_7oWZq_s_Sk,1066,0.36,0.174,0.743,0.993,11,104
_7oWZq_s_Sk,1066,0.36,0.174,0.743,0.993,37,104
_7oWZq_s_Sk,1066,0.36,0.174,0.743,0.993,80,104
_7oWZq_s_Sk,1066,0.771,0.271,0.992,1,11,108
_7oWZq_s_Sk,1069,0.019,0.013,0.442,0.993,11,110
_7oWZq_s_Sk,1069,0.019,0.013,0.442,0.993,41,110
_7oWZq_s_Sk,1069,0.553,0.485,0.656,0.996,12,109
_7oWZq_s_Sk,1069,0.553,0.485,0.656,0.996,41,109
_7oWZq_s_Sk,1070,0.001,0.218,0.287,0.976,12,109
_7oWZq_s_Sk,1070,0.001,0.218,0.287,0.976,17,109
_7oWZq_s_Sk,1070,0.001,0.218,0.287,0.976,41,109
_7oWZq_s_Sk,1071,0,0.17,0.821,0.996,12,109
_7oWZq_s_Sk,1071,0,0.17,0.821,0.996,41,109
_7oWZq_s_Sk,1071,0.239,0.148,0.993,0.713,12,111
_7oWZq_s_Sk,1071,0.239,0.148,0.993,0.713,41,111
_7oWZq_s_Sk,1072,0,0.184,0.299,0.972,11,112
_7oWZq_s_Sk,1072,0,0.184,0.299,0.972,41,112
_7oWZq_s_Sk,1072,0.064,0.156,0.933,1,11,113
_7oWZq_s_Sk,1072,0.064,0.156,0.933,1,41,113
_7oWZq_s_Sk,1076,0.009,0.143,0.198,0.961,11,115
_7oWZq_s_Sk,1076,0.65,0.348,0.934,0.984,11,116
_7oWZq_s_Sk,1077,0.01,0.132,0.191,0.992,11,115
_7oWZq_s_Sk,1077,0.01,0.132,0.191,0.992,74,115
_7oWZq_s_Sk,1077,0.369,0.229,0.539,0.779,11,117
_7oWZq_s_Sk,1077,0.642,0.353,0.906,0.985,11,116
_7oWZq_s_Sk,1078,0.001,0.146,0.148,0.992,11,115
_7oWZq_s_Sk,1078,0.001,0.146,0.148,0.992,37,115
_7oWZq_s_Sk,1078,0.054,0.219,0.645,1,11,118
_7oWZq_s_Sk,1078,0.371,0.243,0.532,0.832,11,117
_7oWZq_s_Sk,1078,0.654,0.366,0.933,1,11,116
_7oWZq_s_Sk,1078,0.654,0.366,0.933,1,37,116
_7oWZq_s_Sk,1079,0.004,0.167,0.271,0.996,11,115
_7oWZq_s_Sk,1079,0.357,0.225,0.549,0.823,11,117
_7oWZq_s_Sk,1079,0.357,0.225,0.549,0.823,80,117
_7oWZq_s_Sk,1079,0.66,0.35,0.92,1,11,116
_7oWZq_s_Sk,1081,0.214,0.203,0.46,0.981,12,120
